,Institution Name,Main Office,Branch Name,Branch Number,Established Date,Acquired Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits,2016 Median Annual Income
121,JPMorgan Chase Bank,0,East Garden City Branch,3879,11/10/1954,10/1/2006,450 Stewart Avenue,Garden City,Nassau,NY,11530,40.72935,-73.62118000000001,76226.0,88051.0,128241.0,68688.0,78638.0,72115.0,70149,61437
122,JPMorgan Chase Bank,0,Hyde Park Branch,3854,11/15/1954,10/1/2006,4277 Albany Post Road,Hyde Park,Dutchess,NY,12538,41.80435,-73.88475,25503.0,28310.0,31750.0,39712.0,39711.0,40318.0,41557,61437
123,JPMorgan Chase Bank,0,Ardsley Ashford Branch,3773,1/31/1955,10/1/2006,500 Ashford Avenue,Ardsley,Westchester,NY,10502,41.01164,-73.84697,57620.0,60117.0,60571.0,63365.0,71971.0,76317.0,83452,61437
124,JPMorgan Chase Bank,0,Katonah Branch,3784,1/31/1955,10/1/2006,140 Katonah Avenue,Katonah,Westchester,NY,10536,41.25772,-73.68401,76328.0,85236.0,94971.0,116478.0,105971.0,114041.0,126264,61437
125,JPMorgan Chase Bank,0,Plainview Branch,3908,2/26/1955,10/1/2006,445 South Oyster Bay Road,Plainview,Nassau,NY,11803,40.78067,-73.50265999999999,46674.0,46979.0,52556.0,54993.0,58988.0,61849.0,64932,61437
126,JPMorgan Chase Bank,0,Babylon Branch,176,3/7/1955,1/18/1975,31 West Main Street,Babylon,Suffolk,NY,11702,40.69642,-73.32368000000001,261976.0,262704.0,261589.0,289395.0,281756.0,292377.0,314562,61437
127,JPMorgan Chase Bank,0,Irvington Branch,3783,5/31/1955,10/1/2006,45 Main Street #47,Irvington,Westchester,NY,10533,41.0395,-73.87031,53519.0,57011.0,65652.0,71311.0,76842.0,82074.0,94382,61437
128,JPMorgan Chase Bank,0,Central Park Avenue Branch,3809,6/22/1955,10/1/2006,2195 Central Park Avenue,Yonkers,Westchester,NY,10710,40.97224,-73.83527,45139.0,48701.0,55198.0,64744.0,72098.0,74879.0,84570,61437
129,JPMorgan Chase Bank,0,College Road West Monsey Banking Center Branch,3860,6/27/1955,10/1/2006,410 Route 59,Monsey,Rockland,NY,10952,41.11392,-74.08811,72576.0,86878.0,101999.0,115607.0,132556.0,157105.0,185648,61437
130,JPMorgan Chase Bank,0,Peekskill Branch,3796,8/1/1955,10/1/2006,1025 Brown Street,Peekskill,Westchester,NY,10566,41.28994,-73.91881,65658.0,73748.0,78620.0,88265.0,90254.0,90870.0,94323,61437
131,JPMorgan Chase Bank,0,Maple Avenue Branch,3802,9/23/1955,10/1/2006,285 Maple Avenue,White Plains,Westchester,NY,10606,41.02186,-73.77495,27634.0,27799.0,30994.0,33624.0,39099.0,40418.0,43633,61437
132,JPMorgan Chase Bank,0,Dobbs Ferry Branch,3778,10/31/1955,10/1/2006,12 Ashford Avenue,Dobbs Ferry,Westchester,NY,10522,41.01555,-73.86858000000001,72091.0,78105.0,85221.0,93824.0,96273.0,107020.0,120815,61437
133,JPMorgan Chase Bank,0,Elmsford Main St Branch,3779,10/31/1955,10/1/2006,20 East Main Street,Elmsford,Westchester,NY,10523,41.0546,-73.81912,44973.0,44346.0,47753.0,55666.0,63538.0,69385.0,72595,61437
134,JPMorgan Chase Bank,0,Center Moriches Main St Branch,178,11/7/1955,1/18/1975,366 Main St,Center Moriches,Suffolk,NY,11934,40.80038,-72.79423,109615.0,108206.0,115658.0,116485.0,119196.0,124078.0,125948,61437
135,JPMorgan Chase Bank,0,Pine Bush Branch,3846,11/14/1955,10/1/2006,75 Main Street,Pine Bush,Orange,NY,12566,41.60951,-74.30107,21230.0,20711.0,24474.0,28869.0,34795.0,40275.0,44052,61437
136,JPMorgan Chase Bank,0,Smithtown Branch,272,1/12/1956,11/10/1975,42 West Main Street,Smithtown,Suffolk,NY,11787,40.85479,-73.19593,185851.0,190827.0,197592.0,220513.0,223066.0,242579.0,279616,61437
137,JPMorgan Chase Bank,0,Cornwall Branch,3844,1/30/1956,10/1/2006,36 Broadway,Cornwall,Orange,NY,12518,41.43607,-74.03263000000001,39244.0,40744.0,47175.0,51326.0,54113.0,58690.0,66506,61437
138,JPMorgan Chase Bank,0,Van Wyck Branch,3972,2/6/1956,10/1/2006,138-02 Queens Boulevard,Jamaica,Queens,NY,11435,40.7083,-73.81823,30031.0,31656.0,38760.0,43618.0,48616.0,53809.0,61869,61437
139,JPMorgan Chase Bank,0,Stewart Manor Branch,3890,2/7/1956,10/1/2006,110 Covert Avenue,Stewart Manor,Nassau,NY,11530,40.720259999999996,-73.68859,47867.0,51364.0,57838.0,69525.0,76608.0,81272.0,84802,61437
140,JPMorgan Chase Bank,0,Larchmont Branch,979,4/13/1956,7/14/1996,125 Chatsworth Avenue,Larchmont,Westchester,NY,10538,40.94142,-73.76436,91875.0,160140.0,187779.0,214168.0,225678.0,231940.0,263727,61437
141,JPMorgan Chase Bank,0,West Islip Branch,3931,4/28/1956,10/1/2006,251 Higbie Lane,West Islip,Suffolk,NY,11795,40.709070000000004,-73.30639000000001,56208.0,65774.0,69048.0,79767.0,76678.0,92610.0,105790,61437
142,JPMorgan Chase Bank,0,Pearl River Branch,3864,6/1/1956,10/1/2006,1 East Central Avenue,Pearl River,Rockland,NY,10965,41.059059999999995,-74.02133,68135.0,68040.0,76559.0,87474.0,90723.0,103617.0,104412,61437
143,JPMorgan Chase Bank,0,Heathcote Branch,3925,8/13/1956,10/1/2006,20 Palmer Avenue,Scarsdale,Westchester,NY,10583,40.985009999999996,-73.77382,148319.0,144777.0,157435.0,164072.0,183722.0,199940.0,219347,61437
144,JPMorgan Chase Bank,0,Thruway Branch,985,8/17/1956,7/14/1996,360 South Broadway,Tarrytown,Westchester,NY,10591,41.06317,-73.86219,106385.0,113843.0,115709.0,126009.0,131869.0,147332.0,162695,61437
145,JPMorgan Chase Bank,0,Chester Heights Branch,3961,10/19/1956,10/1/2006,493 New Rochelle Road,Bronxville,Westchester,NY,10708,40.92887,-73.80899000000001,19521.0,19361.0,23510.0,24817.0,28103.0,34412.0,33040,61437
146,JPMorgan Chase Bank,0,North Bellmore Branch,198,10/20/1956,1/18/1975,1542 Bellmore Avenue,North Bellmore,Nassau,NY,11710,40.683690000000006,-73.53926,118453.0,120413.0,120700.0,129811.0,140842.0,145634.0,160506,61437
147,JPMorgan Chase Bank,0,Liberty Ave and Drew St Branch,5262,11/29/1956,9/25/2008,1240 Liberty Avenue,Brooklyn,Kings,NY,11208,40.67901,-73.86349,98613.0,98151.0,103684.0,112318.0,122717.0,134721.0,149010,61437
148,JPMorgan Chase Bank,0,Manetto Hill Branch,3909,12/8/1956,10/1/2006,1100 Old Country Road,Plainview,Nassau,NY,11803,40.77648,-73.46687,69083.0,71859.0,77764.0,86387.0,93097.0,95538.0,114429,61437
149,JPMorgan Chase Bank,0,Port Jervis Branch,3847,12/10/1956,10/1/2006,14 Sussex Street,Port Jervis,Orange,NY,12771,41.37445,-74.69243,33912.0,33656.0,36133.0,40690.0,42096.0,47464.0,48737,61437
150,JPMorgan Chase Bank,0,Old Country Road Branch,3894,1/28/1957,10/1/2006,514 Old Country Road,Westbury,Nassau,NY,11590,40.74973,-73.57828,38485.0,39620.0,45601.0,52202.0,58309.0,63021.0,70485,61437
151,JPMorgan Chase Bank,0,Henrietta Branch,1064,2/25/1957,7/14/1996,1575 East Henrietta Road,Rochester,Monroe,NY,14623,43.089420000000004,-77.6101,68780.0,71797.0,90708.0,101282.0,108732.0,117415.0,138128,61437
152,JPMorgan Chase Bank,0,Bar Harbour Branch,193,5/11/1957,1/18/1975,4970 Merrick Road,Massapequa Park,Nassau,NY,11762,40.66638,-73.45151,144089.0,140839.0,154233.0,182186.0,183189.0,191372.0,225002,61437
153,JPMorgan Chase Bank,0,Sparkill Branch,3955,6/24/1957,10/1/2006,637 Main Street,Sparkill,Rockland,NY,10976,41.02965,-73.92849,25350.0,48406.0,50950.0,52909.0,56096.0,63837.0,67410,61437
154,JPMorgan Chase Bank,0,Freeport and Main St Branch,3878,7/1/1957,10/1/2006,25 South Main Street,Freeport,Nassau,NY,11520,40.65638,-73.5822,111704.0,111517.0,121623.0,113370.0,111326.0,115351.0,121149,61437
155,JPMorgan Chase Bank,0,Riverhead Shopping Center Branch,204,7/15/1957,1/18/1975,1450 Old Country Road,Riverhead,Suffolk,NY,11901,40.92665,-72.68985,18110.0,22493.0,30425.0,34501.0,37364.0,42626.0,51220,61437
156,JPMorgan Chase Bank,0,North Babylon Branch,3930,8/3/1957,10/1/2006,35 Woods Road,North Babylon,Suffolk,NY,11703,40.73794,-73.32155999999999,36428.0,37748.0,39249.0,45769.0,47504.0,49777.0,54203,61437
157,JPMorgan Chase Bank,0,Park Avenue and 48th St Branch,3765,9/9/1957,10/1/2006,277 Park Avenue,New York City,New York,NY,10172,40.75575,-73.97489,199542.0,225312.0,315875.0,351514.0,368835.0,407720.0,466017,61437
158,JPMorgan Chase Bank,0,James Street Branch,1049,9/20/1957,7/14/1996,801 James Street,Syracuse,Onondaga,NY,13203,43.05641,-76.14036999999999,30751.0,33117.0,36051.0,39298.0,40990.0,40258.0,44578,61437
159,JPMorgan Chase Bank,0,Broadway and Elmont Branch,3824,10/19/1957,10/1/2006,1644 Dutch Broadway,Elmont,Nassau,NY,11003,40.68743,-73.70358,22695.0,21945.0,26281.0,30861.0,36570.0,35664.0,40097,61437
160,JPMorgan Chase Bank,0,North Massapequa Branch,212,10/26/1957,1/18/1975,1090 Hicksville Road,North Massapequa,Nassau,NY,11758,40.695879999999995,-73.48076999999999,231524.0,241475.0,258925.0,266756.0,260254.0,277246.0,295880,61437
161,JPMorgan Chase Bank,0,Oneida Branch,1045,2/3/1958,7/14/1996,150 West Main Street,Oneida,Madison,NY,13421,43.09494,-75.65184,22337.0,22603.0,22498.0,23594.0,25453.0,31362.0,32174,61437
162,JPMorgan Chase Bank,0,South Farmingdale Branch,3889,2/10/1958,10/1/2006,901 Main Street,Farmingdale,Nassau,NY,11735,40.71411,-73.43297,30572.0,32846.0,39902.0,43829.0,48906.0,50274.0,50911,61437
163,JPMorgan Chase Bank,0,New York North Branch,288,2/15/1958,4/1/1977,333 Route 303,Orangeburg,Rockland,NY,10962,41.04667,-73.94521999999999,121750.0,131683.0,178281.0,165874.0,169818.0,167399.0,184491,61437
164,JPMorgan Chase Bank,0,Yonkers Kimball Ave Branch,3812,4/21/1958,10/1/2006,830 Kimball Avenue,Yonkers,Westchester,NY,10704,40.92827,-73.84909,37184.0,37645.0,41230.0,40501.0,45939.0,45543.0,48370,61437
165,JPMorgan Chase Bank,0,Warwick Branch,3848,5/23/1958,10/1/2006,30 Main Street,Warwick,Orange,NY,10990,41.2565,-74.36014,35591.0,36077.0,45025.0,53131.0,51947.0,63745.0,68452,61437
166,JPMorgan Chase Bank,0,Marlboro Branch,5298,5/24/1958,9/25/2008,290 Avenue X,Brooklyn,Kings,NY,11223,40.59026,-73.97232,134709.0,134701.0,140892.0,152443.0,160653.0,171635.0,191905,61437
167,JPMorgan Chase Bank,0,Seaford Branch,207,5/26/1958,1/18/1975,3875 Merrick Road,Seaford,Nassau,NY,11783,40.665890000000005,-73.48901,166917.0,161700.0,165219.0,178338.0,177770.0,176259.0,196502,61437
169,JPMorgan Chase Bank,0,Melville Branch,197,12/15/1958,1/18/1975,115 Broad Hollow Road,Melville,Suffolk,NY,11747,40.788940000000004,-73.41543,150161.0,175267.0,196333.0,211336.0,228141.0,238768.0,257023,61437
170,JPMorgan Chase Bank,0,East Boston Post Road Branch,3788,1/26/1959,10/1/2006,535 East Boston Post Road,Mamaroneck,Westchester,NY,10543,40.9512,-73.72876,35090.0,36864.0,42805.0,48464.0,55921.0,56791.0,71561,61437
171,JPMorgan Chase Bank,0,Eastway Branch,1067,3/2/1959,7/14/1996,1950 Empire Boulevard,Webster,Monroe,NY,14580,43.19285,-77.50225,47365.0,52355.0,58092.0,61729.0,63801.0,70915.0,80885,61437
172,JPMorgan Chase Bank,0,Peekskill Branch,982,5/15/1959,7/14/1996,1825 East Main Street,Peekskill,Westchester,NY,10566,41.29632,-73.89549,131849.0,137158.0,148911.0,160837.0,163868.0,175897.0,183091,61437
173,JPMorgan Chase Bank,0,Seventh Street Branch,3880,5/20/1959,10/1/2006,82 Seventh Street,Garden City,Nassau,NY,11530,40.724090000000004,-73.63925,216205.0,238819.0,256015.0,293242.0,320955.0,315728.0,357437,61437
174,JPMorgan Chase Bank,0,Greenwood Lake Branch,3845,6/29/1959,10/1/2006,138 Windemere Avenue,Greenwood Lake,Orange,NY,10925,41.21825,-74.29775,27604.0,30440.0,34356.0,35500.0,37901.0,41537.0,44741,61437
175,JPMorgan Chase Bank,0,Park Avenue and 55th St Branch,782,10/14/1959,7/14/1996,410 Park Avenue,New York City,New York,NY,10022,40.76015,-73.97195,971550.0,1005780.0,1008528.0,1012473.0,1065766.0,1070136.0,1107854,61437
176,JPMorgan Chase Bank,0,Macedon Branch,1066,11/16/1959,7/14/1996,1890 West Wayne Plaza,Macedon,Wayne,NY,14502,43.06925,-77.28757,29651.0,23904.0,22651.0,23527.0,24918.0,23520.0,30460,61437
177,JPMorgan Chase Bank,0,Hopewell Junction Branch,3853,12/1/1959,10/1/2006,817 Route 82,Hopewell Junction,Dutchess,NY,12533,41.55751,-73.79297,49146.0,52105.0,64013.0,74820.0,83104.0,92202.0,106966,61437
178,JPMorgan Chase Bank,0,Alden Manor Branch,3825,2/27/1960,10/1/2006,23939 Linden Boulevard,Elmont,Nassau,NY,11003,40.689840000000004,-73.72292,36333.0,37393.0,40544.0,45065.0,51566.0,53494.0,57485,61437
179,JPMorgan Chase Bank,0,Madison Ave Abd 48th St Branch,544,4/11/1960,6/20/1992,401 Madison Avenue,New York City,New York,NY,10017,40.75598,-73.97686,45099076.0,62630984.0,81960379.0,85177807.0,98322162.0,84569038.0,69044786,61437
180,JPMorgan Chase Bank,0,Wyandanch Compare Foods Branch,217,4/23/1960,1/18/1975,"1551 Straight Path Road, Assoc. Mkt.",Wyandanch,Suffolk,NY,11798,40.75205,-73.36144,19727.0,19658.0,20534.0,21076.0,20549.0,22264.0,23416,61437
181,JPMorgan Chase Bank,0,Old Westbury Branch,3893,6/25/1960,10/1/2006,35 Jericho Turnpike,Jericho,Nassau,NY,11753,40.777159999999995,-73.5658,20929.0,24722.0,29165.0,31160.0,37223.0,49126.0,52188,61437
182,JPMorgan Chase Bank,0,Greenport Branch,3827,7/11/1960,10/1/2006,238 Main Street,Greenport,Suffolk,NY,11944,41.103159999999995,-72.35931,22526.0,23531.0,28077.0,31434.0,35639.0,41562.0,44653,61437
183,JPMorgan Chase Bank,0,Rye Branch,984,8/1/1960,7/14/1996,73 Purchase Street,Rye,Westchester,NY,10580,40.98291,-73.68445,404657.0,487229.0,564822.0,559820.0,537901.0,504208.0,565624,61437
184,JPMorgan Chase Bank,0,Levittown Parkway Branch,3882,8/16/1960,10/1/2006,681 Newbridge Road,Levittown,Nassau,NY,11756,40.740790000000004,-73.53613,28328.0,29440.0,33732.0,35887.0,39637.0,43679.0,50691,61437
185,JPMorgan Chase Bank,0,Brightwaters Branch,3929,8/20/1960,10/1/2006,169 Orinoco Drive,Brightwaters,Suffolk,NY,11718,40.72083,-73.26575,42848.0,46082.0,49389.0,55901.0,56385.0,67211.0,73186,61437
186,JPMorgan Chase Bank,0,New City New Hempstead Branch,3862,8/23/1960,10/1/2006,2 New Hempstead Road,New City,Rockland,NY,10956,41.14813,-73.99019,280689.0,293015.0,300104.0,318872.0,323736.0,332607.0,366794,61437
187,JPMorgan Chase Bank,0,Bethpage Branch,3906,9/7/1960,10/1/2006,365 Broadway,Bethpage,Nassau,NY,11714,40.743,-73.4796,72223.0,70021.0,69044.0,76328.0,79347.0,79685.0,90431,61437
188,JPMorgan Chase Bank,0,Hewlett and Peninsula Branch,3828,9/10/1960,10/1/2006,1735 Peninsula Boulevard,Hewlett,Nassau,NY,11557,40.64934,-73.6908,33288.0,38107.0,44281.0,51456.0,55621.0,60383.0,65936,61437
189,JPMorgan Chase Bank,0,Ralph Ave and Ave N Branch,5263,9/19/1960,9/25/2008,2401 Ralph Avenue,Brooklyn,Kings,NY,11234,40.61953,-73.91719,158999.0,160105.0,166255.0,184679.0,191458.0,203432.0,217965,61437
190,JPMorgan Chase Bank,0,South Freeport Branch,3877,10/3/1960,10/1/2006,180 Atlantic Avenue,Freeport,Nassau,NY,11520,40.645790000000005,-73.58377,31215.0,32531.0,35871.0,44230.0,42034.0,46996.0,54296,61437
191,JPMorgan Chase Bank,0,Scottsville Branch,1109,11/9/1960,7/14/1996,1 Rochester Street,Scottsville,Monroe,NY,14546,43.02023,-77.74835999999999,23868.0,26498.0,29740.0,32459.0,37747.0,38691.0,36928,61437
192,JPMorgan Chase Bank,0,Mount Kisco Satellite Express Branch,980,12/6/1960,7/14/1996,777 North Bedford Road,Bedford Hills,Westchester,NY,10507,41.22251,-73.71531999999999,139743.0,141039.0,161442.0,193284.0,207640.0,225145.0,216383,61437
193,JPMorgan Chase Bank,0,Hartsdale Branch,3924,12/27/1960,10/1/2006,232 East Hartsdale Avenue,Hartsdale,Westchester,NY,10530,41.01233,-73.79618,72825.0,74091.0,81316.0,91745.0,97543.0,113914.0,121118,61437
194,JPMorgan Chase Bank,0,New Paltz Branch,3951,1/3/1961,10/1/2006,2 Plattekill Avenue,New Paltz,Ulster,NY,12561,41.747890000000005,-74.085,24542.0,29715.0,35300.0,41253.0,43562.0,51512.0,53746,61437
195,JPMorgan Chase Bank,0,West Hempstead Branch,3886,1/9/1961,10/1/2006,565 Hempstead Turnpike,West Hempstead,Nassau,NY,11552,40.70606,-73.66011999999999,28941.0,30313.0,33989.0,44337.0,49973.0,55536.0,67230,61437
196,JPMorgan Chase Bank,0,Lindenhurst Branch,3883,1/30/1961,10/1/2006,166 South Wellwood Avenue,Lindenhurst,Suffolk,NY,11757,40.68592,-73.37249,164793.0,170194.0,173524.0,192091.0,189113.0,196659.0,200702,61437
197,JPMorgan Chase Bank,0,New Lots Branch,479,3/13/1961,6/20/1992,2100 Linden Boulevard,Brooklyn,Kings,NY,11207,40.660740000000004,-73.88503,40157.0,42180.0,42957.0,47242.0,53978.0,56586.0,60407,61437
198,JPMorgan Chase Bank,0,Park Avenue and 52nd St Branch,3768,6/1/1961,10/1/2006,360 Park Avenue,New York City,New York,NY,10022,40.75878,-73.97295,162164.0,213664.0,264688.0,304462.0,341355.0,371035.0,421864,61437
199,JPMorgan Chase Bank,0,Montauk Branch,3830,6/1/1961,10/1/2006,731 Montauk Highway,Montauk,Suffolk,NY,11954,41.0342,-71.94501,31828.0,35496.0,38230.0,44365.0,51232.0,57717.0,67036,61437
200,JPMorgan Chase Bank,0,Pleasantville Branch,983,6/30/1961,7/14/1996,17 Washington Avenue,Pleasantville,Westchester,NY,10570,41.13582,-73.79182,140366.0,135717.0,141729.0,144352.0,153348.0,156725.0,175042,61437
201,JPMorgan Chase Bank,0,Thornwood Branch,3800,8/7/1961,10/1/2006,10 Marble Avenue,Thornwood,Westchester,NY,10594,41.12397,-73.782,53524.0,55982.0,56171.0,55817.0,62598.0,61901.0,64156,61437
202,JPMorgan Chase Bank,0,Nanuet Driveup Branch,287,8/15/1961,4/1/1977,39 Smith Street,Nanuet,Rockland,NY,10954,41.11233,-74.01439,190614.0,202278.0,214019.0,225500.0,232985.0,231234.0,237031,61437
203,JPMorgan Chase Bank,0,Woodbury Rd and W Gate Branch,5300,9/28/1961,9/25/2008,404 Woodbury Road,Plainview,Nassau,NY,11803,40.78346,-73.50219,183692.0,195313.0,199066.0,224193.0,225193.0,235583.0,266775,61437
204,JPMorgan Chase Bank,0,Great Neck Plaza Branch,758,9/30/1961,7/14/1996,22 Grace Avenue,Great Neck,Nassau,NY,11021,40.78864,-73.72686999999999,464689.0,473811.0,510551.0,558288.0,613746.0,671467.0,687826,61437
205,JPMorgan Chase Bank,0,North White Plains Branch,988,10/10/1961,7/14/1996,566 North Broadway,White Plains,Westchester,NY,10603,41.05265,-73.76996,135042.0,138773.0,148868.0,158419.0,155928.0,177778.0,197210,61437
206,JPMorgan Chase Bank,0,East Hampton Branch,3823,10/16/1961,10/1/2006,66 Main Street,East Hampton,Suffolk,NY,11937,40.96252,-72.1863,139110.0,140833.0,144495.0,178366.0,218185.0,220389.0,229599,61437
207,JPMorgan Chase Bank,0,Rye Ridge Branch,4252,11/6/1961,10/1/2006,150 South Ridge Street,Rye Brook,Westchester,NY,10573,41.00195,-73.68101999999999,117720.0,122457.0,156327.0,177839.0,233181.0,242490.0,246941,61437
208,JPMorgan Chase Bank,0,Route 59 Branch,3935,12/16/1961,10/1/2006,123 East Route 59,Nanuet,Rockland,NY,10954,41.0948,-74.00579,37626.0,41376.0,48482.0,53578.0,60839.0,64041.0,72644,61437
209,JPMorgan Chase Bank,0,Mill Basin Branch,780,1/3/1962,7/14/1996,6510 Avenue U,Brooklyn,Kings,NY,11234,40.61711,-73.91128,213138.0,222762.0,249831.0,263872.0,280792.0,298083.0,340618,61437
210,JPMorgan Chase Bank,0,135th Street & Fifth Avenue Branch,784,1/6/1962,7/14/1996,2218 5th Avenue,New York City,New York,NY,10037,40.813109999999995,-73.93745,52478.0,54744.0,57225.0,59578.0,59351.0,63149.0,67947,61437
211,JPMorgan Chase Bank,0,Bayport Branch,5329,1/31/1962,9/25/2008,925 Montauk Highway,Bayport,Suffolk,NY,11705,40.74885,-73.04638,73649.0,98730.0,76009.0,83167.0,85175.0,97994.0,103421,61437
212,JPMorgan Chase Bank,0,Third Avenue and 56th Street Branch,804,3/21/1962,7/14/1996,919 Third Avenue,New York City,New York,NY,10022,40.75954,-73.96798000000001,336162.0,390954.0,411627.0,471007.0,473221.0,550514.0,528531,61437
213,JPMorgan Chase Bank,0,Kings Park Branch,3829,3/23/1962,10/1/2006,38 Indian Head Road,Kings Park,Suffolk,NY,11754,40.882090000000005,-73.25761,54792.0,62621.0,67469.0,75985.0,82827.0,99582.0,109889,61437
214,JPMorgan Chase Bank,0,Hartsdale Branch,759,4/28/1962,7/14/1996,3 South Central Park Avenue,Hartsdale,Westchester,NY,10530,41.02211,-73.80873000000001,118868.0,118099.0,119111.0,129781.0,131114.0,130726.0,137065,61437
215,JPMorgan Chase Bank,0,Seventh North Branch,1047,5/21/1962,7/14/1996,424 7th North Street,Liverpool,Onondaga,NY,13088,43.09146,-76.17007,57153.0,55180.0,58549.0,62972.0,69984.0,70919.0,79894,61437
216,JPMorgan Chase Bank,0,Bay Ridge Third Avenue Branch,781,6/16/1962,7/14/1996,9313 Third Avenue,Brooklyn,Kings,NY,11209,40.618359999999996,-74.03315,165459.0,171074.0,172700.0,202903.0,230673.0,245086.0,278846,61437
217,JPMorgan Chase Bank,0,South Huntington Branch,211,7/14/1962,1/18/1975,55 W Jericho Tpke,Huntington Station,Suffolk,NY,11746,40.82849,-73.41184,170273.0,166491.0,188734.0,194858.0,203226.0,212423.0,221615,61437
218,JPMorgan Chase Bank,0,Bellport Branch,3822,7/16/1962,10/1/2006,32 Station Road,Bellport,Suffolk,NY,11713,40.759440000000005,-72.93972,41431.0,46251.0,52043.0,60982.0,69029.0,75180.0,88373,61437
219,JPMorgan Chase Bank,0,Yorktown Heights Branch,840,7/19/1962,7/14/1996,2035 Crompond Road,Yorktown Heights,Westchester,NY,10598,41.27755,-73.78445,111770.0,112707.0,115405.0,126959.0,137324.0,142766.0,152928,61437
220,JPMorgan Chase Bank,0,Medford Branch,3979,7/23/1962,10/1/2006,2271 Route 112,Medford,Suffolk,NY,11763,40.81463,-73.00056,17455.0,22220.0,21484.0,25537.0,26314.0,31619.0,55833,61437
221,JPMorgan Chase Bank,0,Avenue H Branch,500,10/1/1962,6/20/1992,1599 Flatbush Avenue,Brooklyn,Kings,NY,11210,40.63127,-73.946,100075.0,103583.0,109410.0,120122.0,118755.0,127984.0,174764,61437
222,JPMorgan Chase Bank,0,Rosedale Branch,986,11/5/1962,7/14/1996,1214 Mamaroneck Avenue,White Plains,Westchester,NY,10605,40.99222,-73.74618000000001,95960.0,109729.0,104405.0,115799.0,115657.0,122953.0,127201,61437
